target_id,pdb_id,chain_id,truth_len,ref_pairs,ref_pk_pairs,ref_pair_density,length_bucket,rfam_id,n_predictions,top1_precision,top1_recall,top1_f1,top1_mcc,top100_rank_f1,top100_pred_pairs,top100_precision,top100_recall,top100_f1,top100_mcc,delta_f1,delta_mcc
5A2Q|1|3,5a2q,3,257,77,12,0.29961089494163423,151-300,RF00061,100,0.21176470588235294,0.23376623376623376,0.22222222222222224,0.22057750979970003,97,61,0.4098360655737705,0.3246753246753247,0.36231884057971014,0.36345791319917314,0.1400966183574879,0.1428804033994731
5AH5|1|D,5ah5,D,81,22,4,0.2716049382716049,81-150,RF00005,100,0.4782608695652174,0.5,0.4888888888888889,0.4854380205524779,40,22,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6338776202045313,0.14747474747474748,0.1484395996520534
5AOX|1|C,5aox,C,84,30,9,0.35714285714285715,81-150,RF00017,100,0.8076923076923077,0.7,0.75,0.7499326856844568,32,26,0.8846153846153846,0.7666666666666667,0.8214285714285715,0.8221240352632273,0.07142857142857151,0.07219134957877049
5AXM|1|P,5axm,P,72,18,5,0.25,30-80,RF00005,100,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.6661233895237545,10,19,0.8947368421052632,0.9444444444444444,0.918918918918919,0.9186687160211526,0.25225225225225234,0.25254532649739814
5B63|1|D,5b63,D,64,12,0,0.1875,30-80,RF00005,100,0.5238095238095238,0.9166666666666666,0.6666666666666667,0.6907155198809052,84,13,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.8799655743927031,0.21333333333333315,0.18925005451179788
5BJO|1|E,5bjo,E,35,7,0,0.2,30-80,RF00502,85,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.5635830615653752,4,9,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.6250051916645164,0.06944444444444453,0.061422130099141214
5BTM|1|A,5btm,A,43,11,0,0.2558139534883721,30-80,RF00606,100,0.625,0.45454545454545453,0.5263157894736842,0.5281706219023885,10,12,0.9166666666666666,1.0,0.9565217391304348,0.9568902828709857,0.43020594965675063,0.42871966096859715
5BTP|1|B,5btp,B,62,18,11,0.2903225806451613,30-80,RF01750,100,1.0,0.6666666666666666,0.8,0.8151919251048038,3,18,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9439105416147594,0.14444444444444438,0.12871861650995564
5CCB|1|N,5ccb,N,77,22,0,0.2857142857142857,30-80,RF00005,100,0.6956521739130435,0.7272727272727273,0.711111111111111,0.7090513669938365,66,21,1.0,0.9545454545454546,0.9767441860465117,0.9768402466472599,0.26563307493540067,0.26778887965342335
5D5L|1|A,5d5l,A,76,21,7,0.27631578947368424,30-80,RF01054,100,0.6666666666666666,0.9523809523809523,0.7843137254901961,0.7951274233452255,60,26,0.8076923076923077,1.0,0.8936170212765957,0.8979224827655655,0.10930329578639963,0.10279505942034006
5DCV|1|D,5dcv,D,46,12,0,0.2608695652173913,30-80,no_rfam_hit,100,0.5555555555555556,0.4166666666666667,0.4761904761904762,0.4759129574712884,36,12,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9156891495601173,0.4404761904761904,0.43977619208882884
5DDO|1|A,5ddo,A,58,15,0,0.25862068965517243,30-80,RF01739,100,0.8823529411764706,1.0,0.9375,0.9387627960022382,1,17,0.8823529411764706,1.0,0.9375,0.9387627960022382,0.0,0.0
5DDO|1|B,5ddo,B,58,11,0,0.1896551724137931,30-80,RF01739,100,0.6470588235294118,1.0,0.7857142857142858,0.8029286509842118,3,16,0.6875,1.0,0.8148148148148148,0.8278928170019122,0.02910052910052896,0.02496416601770035
5DDP|1|A,5ddp,A,61,16,5,0.26229508196721313,30-80,RF01739,100,0.5909090909090909,0.8125,0.6842105263157896,0.6898129826308863,3,16,0.9375,0.9375,0.9375,0.9369487320837927,0.2532894736842104,0.2471357494529064
5DE5|1|C,5de5,C,35,6,0,0.17142857142857143,30-80,RF02339,100,0.5,0.6666666666666666,0.5714285714285715,0.5724416559660194,20,7,0.8571428571428571,1.0,0.923076923076923,0.9250338405226343,0.3516483516483515,0.3525921845566149
5DEA|1|A,5dea,A,35,7,0,0.2,30-80,RF02339,100,0.625,0.7142857142857143,0.6666666666666666,0.6639454022743628,20,7,1.0,1.0,1.0,1.0,0.33333333333333337,0.33605459772563717
5E6M|1|C,5e6m,C,73,19,3,0.2602739726027397,30-80,RF00005,100,0.6153846153846154,0.8421052631578947,0.7111111111111111,0.7175607503223362,8,17,0.9411764705882353,0.8421052631578947,0.8888888888888888,0.889517729581306,0.1777777777777777,0.1719569792589698
5E81|1|3L,5e81,3L,72,11,0,0.1527777777777778,30-80,RF00005,100,0.45454545454545453,0.9090909090909091,0.6060606060606061,0.6408767464276738,87,18,0.5555555555555556,0.9090909090909091,0.6896551724137931,0.7091877100961388,0.08359456635318707,0.06831096366846501
5FJ4|1|H,5fj4,H,35,8,0,0.22857142857142856,30-80,RF00003,100,0.2727272727272727,0.375,0.3157894736842105,0.3089690888003913,8,8,1.0,1.0,1.0,1.0,0.6842105263157895,0.6910309111996087
5FJC|1|A,5fjc,A,93,29,10,0.3118279569892473,81-150,RF00162,100,0.625,0.5172413793103449,0.5660377358490567,0.565912307861127,13,24,0.9583333333333334,0.7931034482758621,0.8679245283018867,0.8710416966540062,0.30188679245283,0.3051293887928792
5GAD|1|1,5gad,1,43,11,0,0.2558139534883721,30-80,RF00169,100,0.42857142857142855,0.5454545454545454,0.4799999999999999,0.4763456597952036,81,13,0.8461538461538461,1.0,0.9166666666666666,0.9188343921625735,0.4366666666666667,0.44248873236736985
5HR6|1|C,5hr6,C,68,17,5,0.25,30-80,RF00005,100,0.6666666666666666,0.9411764705882353,0.7804878048780487,0.7903645700311194,89,18,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9140016243967518,0.13379790940766556,0.12363705436563244
5HR7|1|D,5hr7,D,70,16,0,0.22857142857142856,30-80,RF00005,100,0.6666666666666666,1.0,0.8,0.8151340491799831,83,18,0.8888888888888888,1.0,0.9411764705882353,0.9424159587875826,0.14117647058823524,0.12728190960759944
5IBB|1|1L,5ibb,1L,69,7,1,0.10144927536231885,30-80,RF00005,100,0.3157894736842105,0.8571428571428571,0.46153846153846156,0.5182235014185301,24,16,0.375,0.8571428571428571,0.5217391304347825,0.565207293488001,0.06020066889632092,0.0469837920694709
5IMQ|1|5,5imq,5,76,11,0,0.14473684210526316,30-80,RF00005,100,0.39285714285714285,1.0,0.5641025641025641,0.6249037564905193,83,20,0.55,1.0,0.7096774193548387,0.740443399808406,0.14557485525227465,0.11553964331788669
5IT7|1|4,5it7,4,185,33,8,0.1783783783783784,151-300,RF00458,100,0.23636363636363636,0.3939393939393939,0.29545454545454547,0.3034255165344471,97,41,0.2926829268292683,0.36363636363636365,0.32432432432432434,0.3247812317897557,0.028869778869778873,0.021355715255308605
5J8B|1|x,5j8b,x,77,21,5,0.2727272727272727,30-80,RF00005,100,0.8333333333333334,0.9523809523809523,0.888888888888889,0.8900424935391039,3,20,1.0,0.9523809523809523,0.975609756097561,0.9757321472701072,0.086720867208672,0.08568965373100323
5J8B|1|y,5j8b,y,73,22,5,0.3013698630136986,30-80,RF00005,100,1.0,0.9090909090909091,0.9523809523809523,0.953096927644706,1,20,1.0,0.9090909090909091,0.9523809523809523,0.953096927644706,0.0,0.0
5KPY|1|A,5kpy,A,71,20,8,0.28169014084507044,30-80,no_rfam_hit,100,0.72,0.9,0.7999999999999999,0.8032595948270232,76,19,0.8421052631578947,0.8,0.8205128205128205,0.8193678429516674,0.02051282051282055,0.016108248124644176
5LYS|1|B,5lys,B,56,20,0,0.35714285714285715,30-80,RF00100,100,0.9523809523809523,1.0,0.975609756097561,0.9755790003710167,1,21,0.9523809523809523,1.0,0.975609756097561,0.9755790003710167,0.0,0.0
5LZD|1|x,5lzd,x,48,5,0,0.10416666666666667,30-80,RF01988,100,0.0,0.0,0.0,-0.008003919678847156,81,14,0.2857142857142857,0.8,0.4210526315789473,0.47467576682361157,0.4210526315789473,0.48267968650245874
5LZD|1|y,5lzd,y,94,34,7,0.3617021276595745,81-150,RF01852,100,1.0,0.9117647058823529,0.9538461538461539,0.9545336315612523,86,33,1.0,0.9705882352941176,0.9850746268656716,0.9850708067674404,0.0312284730195177,0.03053717520618815
5LZE|1|x,5lze,x,48,5,0,0.10416666666666667,30-80,RF01988,100,0.0,0.0,0.0,-0.008003919678847156,85,10,0.3,0.6,0.4,0.4207942661882026,0.4,0.42879818586704976
5LZE|1|y,5lze,y,94,30,6,0.3191489361702128,81-150,RF01852,100,0.9032258064516129,0.9333333333333333,0.9180327868852459,0.9175820169467519,13,31,0.9354838709677419,0.9666666666666667,0.9508196721311476,0.950603728123243,0.032786885245901676,0.03302171117649111
5LZS|1|ii,5lzs,ii,76,14,0,0.18421052631578946,30-80,RF00005,100,0.3333333333333333,0.5714285714285714,0.4210526315789474,0.43289070397486246,56,17,0.8235294117647058,1.0,0.9032258064516129,0.9070051043707072,0.4821731748726655,0.4741144003958448
5M0H|1|A,5m0h,A,42,8,0,0.19047619047619047,30-80,no_rfam_hit,100,0.5333333333333333,1.0,0.6956521739130436,0.727294042104791,60,9,0.8888888888888888,1.0,0.9411764705882353,0.9422562364676462,0.2455242966751917,0.21496219436285524
5MMM|1|z,5mmm,z,76,20,0,0.2631578947368421,30-80,RF00005,100,0.7142857142857143,1.0,0.8333333333333333,0.8439588450004644,19,22,0.9090909090909091,1.0,0.9523809523809523,0.9531256171236541,0.11904761904761907,0.1091667721231897
5MRE|1|bb,5mre,bb,76,10,0,0.13157894736842105,30-80,RF00005,100,0.16666666666666666,0.4,0.23529411764705882,0.25428065705486963,59,21,0.23809523809523808,0.5,0.3225806451612903,0.3418076800907344,0.0872865275142315,0.08752702303586479
5NWQ|1|A,5nwq,A,41,12,4,0.2926829268292683,30-80,RF01763,100,0.38461538461538464,0.4166666666666667,0.4,0.3910498821519196,9,9,1.0,0.75,0.8571428571428571,0.8644221464938019,0.4571428571428571,0.4733722643418823
5SWD|1|B,5swd,B,68,22,10,0.3235294117647059,30-80,RF00167,100,0.95,0.8636363636363636,0.9047619047619048,0.9049235325181328,51,22,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9541021921341071,0.04978354978354982,0.04917865961597423
5T16|1|H,5t16,H,33,10,0,0.30303030303030304,30-80,RF03736,100,0.7142857142857143,1.0,0.8333333333333333,0.8418847869419426,6,12,0.8333333333333334,1.0,0.9090909090909091,0.9111069257314589,0.0757575757575758,0.06922213878951633
5T5A|1|A,5t5a,A,62,23,1,0.3709677419354839,30-80,RF02681,100,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.6038776650218788,80,16,1.0,0.6956521739130435,0.8205128205128205,0.8324992927707315,0.2118171683389074,0.22862162774885275
5T5H|1|E,5t5h,E,146,28,0,0.1917808219178082,81-150,RF02925,100,0.4722222222222222,0.6071428571428571,0.53125,0.5340648296314443,26,33,0.6363636363636364,0.75,0.6885245901639345,0.6899656508300771,0.15727459016393452,0.1559008211986328
5T5H|1|H,5t5h,H,91,24,0,0.26373626373626374,81-150,no_rfam_hit,100,0.2413793103448276,0.2916666666666667,0.26415094339622647,0.2605782006125356,97,26,0.38461538461538464,0.4166666666666667,0.4,0.3966417767354982,0.13584905660377355,0.1360635761229626
5T7V|1|D,5t7v,D,74,5,0,0.06756756756756757,30-80,RF00005,100,0.17857142857142858,1.0,0.30303030303030304,0.4207707304819952,83,20,0.25,1.0,0.4,0.49860711030339694,0.09696969696969698,0.07783637982140174
5T83|1|A,5t83,A,89,21,1,0.23595505617977527,81-150,RF00442,100,0.5,0.5714285714285714,0.5333333333333333,0.5318454490845121,58,19,0.631578947368421,0.5714285714285714,0.6,0.5987083190076118,0.06666666666666665,0.06686286992309964
5TC1|1|R,5tc1,R,242,16,0,0.06611570247933884,151-300,RF02359,100,0.09876543209876543,0.5,0.16494845360824742,0.22135598927627317,3,73,0.1232876712328767,0.5625,0.20224719101123595,0.26257141681032103,0.03729873740298853,0.04121542753404786
5TCU|1|E,5tcu,E,75,19,0,0.25333333333333335,30-80,RF00005,100,0.6785714285714286,1.0,0.8085106382978724,0.8224083439134741,17,22,0.8636363636363636,1.0,0.9268292682926829,0.9288144411012099,0.11831862999481046,0.10640609718773586
5TPY|1|A,5tpy,A,71,22,11,0.30985915492957744,30-80,RF01415,100,0.56,0.6363636363636364,0.5957446808510639,0.5931337707447287,31,25,0.84,0.9545454545454546,0.8936170212765958,0.8944644349417076,0.2978723404255319,0.30133066419697885
5U3G|1|B,5u3g,B,84,23,1,0.27380952380952384,81-150,RF00442,100,0.7916666666666666,0.8260869565217391,0.8085106382978724,0.8073968525090851,14,23,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9124659443307511,0.10453283996299712,0.10506909182166602
5UD5|1|C,5ud5,C,70,24,5,0.34285714285714286,30-80,RF00005,100,0.8214285714285714,0.9583333333333334,0.8846153846153847,0.8860496745048665,3,23,1.0,0.9583333333333334,0.9787234042553191,0.9787403600075417,0.09410801963993443,0.09269068550267523
5VPP|1|QV,5vpp,QV,78,13,0,0.16666666666666666,30-80,RF00005,100,0.16,0.3076923076923077,0.2105263157894737,0.21725181964812415,81,22,0.5909090909090909,1.0,0.7428571428571429,0.7675483273270868,0.5323308270676692,0.5502965076789627
5VSU|1|I,5vsu,I,72,14,0,0.19444444444444445,30-80,RF00026,100,0.47368421052631576,0.6428571428571429,0.5454545454545454,0.5489887401784304,20,21,0.6190476190476191,0.9285714285714286,0.742857142857143,0.7566483006192491,0.19740259740259758,0.2076595604408188
5VT0|1|R,5vt0,R,112,30,0,0.26785714285714285,81-150,RF00013,100,0.8571428571428571,1.0,0.923076923076923,0.92544586470339,28,32,0.9375,1.0,0.967741935483871,0.9680893017781287,0.04466501240694798,0.04264343707473872
5VW1|1|C,5vw1,C,73,15,0,0.2054794520547945,30-80,RF02348,100,0.25,0.26666666666666666,0.2580645161290323,0.25380086546001607,81,15,0.8,0.8,0.8000000000000002,0.7988518943742824,0.5419354838709678,0.5450510289142663
5W1H|1|B,5w1h,B,41,5,0,0.12195121951219512,30-80,no_rfam_hit,100,0.6666666666666666,0.8,0.7272727272727272,0.7285036412108266,19,6,0.8333333333333334,1.0,0.9090909090909091,0.9123107137624812,0.18181818181818188,0.18380707255165463
5WLH|1|B,5wlh,B,42,5,0,0.11904761904761904,30-80,no_rfam_hit,100,0.6666666666666666,0.8,0.7272727272727272,0.728589569722473,19,6,0.8333333333333334,1.0,0.9090909090909091,0.9123375543537119,0.18181818181818188,0.18374798463123887
5WT1|1|C,5wt1,C,67,19,5,0.2835820895522388,30-80,RF00005,100,0.5454545454545454,0.631578947368421,0.5853658536585366,0.5830987403095836,10,18,0.9444444444444444,0.8947368421052632,0.918918918918919,0.9185765088751654,0.3335530652603824,0.33547776856558176
5WTK|1|B,5wtk,B,40,5,0,0.125,30-80,RF00785,39,1.0,0.6,0.7499999999999999,0.7735991199940693,4,4,1.0,0.8,0.888888888888889,0.8938506990347709,0.13888888888888906,0.1202515790407016
5WWT|1|C,5wwt,C,72,21,5,0.2916666666666667,30-80,RF00005,100,0.4827586206896552,0.6666666666666666,0.56,0.56316266702435,53,19,0.7368421052631579,0.6666666666666666,0.7,0.6985275455677669,0.1399999999999999,0.13536487854341683
5X6B|1|P,5x6b,P,75,14,0,0.18666666666666668,30-80,RF00005,100,0.6363636363636364,1.0,0.7777777777777778,0.7965674937825828,16,21,0.6666666666666666,1.0,0.8,0.8154608867414446,0.022222222222222254,0.01889339295886172
5XTM|1|B,5xtm,B,46,10,0,0.21739130434782608,30-80,no_rfam_hit,100,0.16666666666666666,0.2,0.1818181818181818,0.17383780866302903,67,9,0.6666666666666666,0.6,0.631578947368421,0.6290635976128943,0.44976076555023925,0.4552257889498653
5XTM|1|D,5xtm,D,46,11,0,0.2391304347826087,30-80,no_rfam_hit,100,0.16666666666666666,0.18181818181818182,0.17391304347826086,0.1648082743029781,67,9,0.6666666666666666,0.5454545454545454,0.6,0.599198927997204,0.4260869565217391,0.4343906536942259
5Y58|1|X,5y58,X,30,8,0,0.26666666666666666,30-80,RF01050,77,0.7777777777777778,0.875,0.823529411764706,0.8215044568515858,45,7,1.0,0.875,0.9333333333333333,0.9343209338747771,0.1098039215686274,0.11281647702319131
5Y7M|1|D,5y7m,D,51,11,0,0.21568627450980393,30-80,RF03072,100,0.3333333333333333,0.36363636363636365,0.34782608695652173,0.34223104966474027,64,12,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8692172674455904,0.5217391304347826,0.5269862177808501
5ZLU|1|DD,5zlu,DD,77,12,0,0.15584415584415584,30-80,RF00005,100,0.6,1.0,0.7499999999999999,0.7735326623254398,15,18,0.6666666666666666,1.0,0.8,0.8156555541834039,0.050000000000000155,0.04212289185796403
5ZTM|1|C,5ztm,C,48,17,0,0.3541666666666667,30-80,RF03339,100,0.8947368421052632,1.0,0.9444444444444444,0.9450535195007399,20,17,1.0,1.0,1.0,1.0,0.05555555555555558,0.0549464804992601
6AAY|1|B,6aay,B,52,9,0,0.17307692307692307,30-80,no_rfam_hit,100,0.6923076923076923,1.0,0.8181818181818181,0.8307857794820044,11,10,0.9,1.0,0.9473684210526316,0.9483230613570433,0.12918660287081352,0.11753728187503887
6AGB|1|A,6agb,A,369,80,6,0.21680216802168023,301-400,RF00009,100,0.42735042735042733,0.625,0.5076142131979695,0.5161352649443447,84,94,0.5,0.5875,0.5402298850574714,0.5414036096388777,0.03261567185950187,0.025268344694532985
6AHU|1|A,6ahu,A,341,56,2,0.16422287390029325,301-400,RF00009,100,0.3565217391304348,0.7321428571428571,0.47953216374269,0.5102742459954969,43,77,0.42857142857142855,0.5892857142857143,0.49624060150375937,0.5019876513720707,0.016708437761069395,-0.00828659462342618
6AHU|1|T,6ahu,T,72,6,0,0.08333333333333333,30-80,RF00005,100,0.15384615384615385,0.6666666666666666,0.25,0.31735880846443143,59,21,0.2857142857142857,1.0,0.4444444444444445,0.532948040099012,0.19444444444444448,0.21558923163458055
6ASO|1|I,6aso,I,69,13,0,0.18840579710144928,30-80,RF00026,100,0.5,0.6923076923076923,0.5806451612903226,0.585697955774536,39,16,0.8125,1.0,0.896551724137931,0.9008080860465457,0.31590656284760843,0.31511013027200974
6AZ3|1|3,6az3,3,176,37,0,0.21022727272727273,151-300,RF00649,100,0.4222222222222222,0.5135135135135135,0.4634146341463415,0.46422222222107895,75,32,0.65625,0.5675675675675675,0.6086956521739131,0.6094310250440466,0.1452810180275716,0.1452088028229676
6AZ3|1|5,6az3,5,97,16,0,0.16494845360824742,81-150,no_rfam_hit,100,0.25806451612903225,0.5,0.3404255319148936,0.3562257264444296,94,28,0.42857142857142855,0.75,0.5454545454545454,0.5650712265718096,0.2050290135396518,0.20884550012738
6AZ3|1|6,6az3,6,67,6,0,0.08955223880597014,30-80,no_rfam_hit,100,0.0,0.0,0.0,-0.004725940668420353,88,12,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.587811155409395,0.5555555555555556,0.5925370960778154
6C27|1|A,6c27,A,46,12,0,0.2608695652173913,30-80,RF01767,100,0.8,1.0,0.888888888888889,0.8931147512745948,9,14,0.8571428571428571,1.0,0.923076923076923,0.9249146520255962,0.03418803418803407,0.031799900751001364
6CB3|1|B,6cb3,B,99,32,0,0.32323232323232326,81-150,RF00080,100,0.8888888888888888,1.0,0.9411764705882353,0.9424176721000352,3,33,0.9696969696969697,1.0,0.9846153846153847,0.9846297507212523,0.04343891402714939,0.04221207862121701
6CF2|1|G,6cf2,G,35,11,0,0.3142857142857143,30-80,no_rfam_hit,100,0.9166666666666666,1.0,0.9565217391304348,0.9566070415606768,38,11,1.0,1.0,1.0,1.0,0.04347826086956519,0.043392958439323226
6CFJ|1|1x,6cfj,1x,76,20,0,0.2631578947368421,30-80,RF00005,100,0.8333333333333334,1.0,0.9090909090909091,0.9122255625840585,3,20,1.0,1.0,1.0,1.0,0.09090909090909094,0.08777443741594149
6CK5|1|A,6ck5,A,105,32,1,0.3047619047619048,81-150,RF00442,100,0.7419354838709677,0.71875,0.7301587301587302,0.7286861881650756,82,32,0.8125,0.8125,0.8125,0.811394620486367,0.08234126984126977,0.08270843232129144
6CU1|1|A,6cu1,A,79,28,6,0.35443037974683544,30-80,RF02553,100,0.8148148148148148,0.7857142857142857,0.7999999999999999,0.7983337430841213,11,28,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.963958167610313,0.16428571428571437,0.16562442452619175
6D12|1|C,6d12,C,38,13,0,0.34210526315789475,30-80,no_rfam_hit,100,0.9285714285714286,1.0,0.962962962962963,0.9629255801347509,7,13,1.0,1.0,1.0,1.0,0.03703703703703698,0.037074419865249064
6D3P|1|A,6d3p,A,45,9,0,0.2,30-80,RF02888,100,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.8020821270815421,3,8,1.0,0.8888888888888888,0.9411764705882353,0.942328873971809,0.14117647058823535,0.14024674689026684
6D90|1|4,6d90,4,194,19,3,0.0979381443298969,151-300,RF00458,100,0.25925925925925924,0.7368421052631579,0.3835616438356165,0.43621306770296914,87,38,0.34210526315789475,0.6842105263157895,0.45614035087719296,0.4831101404888504,0.07257870704157648,0.04689707278588129
6D9J|1|4,6d9j,4,190,25,12,0.13157894736842105,151-300,RF00458,100,0.3617021276595745,0.68,0.4722222222222222,0.4950244731471325,89,53,0.37735849056603776,0.8,0.5128205128205128,0.5486067288575455,0.040598290598290565,0.053582255710412974
6DB8|1|R,6db8,R,60,18,2,0.3,30-80,no_rfam_hit,100,0.8235294117647058,0.7777777777777778,0.7999999999999999,0.7983369555123023,72,17,0.9411764705882353,0.8888888888888888,0.9142857142857143,0.9138110432181759,0.11428571428571432,0.11547408770587353
6DCB|1|B,6dcb,B,35,9,0,0.2571428571428571,30-80,RF00100,100,0.7,0.7777777777777778,0.7368421052631577,0.7336342820355719,22,9,1.0,1.0,1.0,1.0,0.26315789473684226,0.2663657179644281
6DLR|1|A,6dlr,A,106,31,1,0.29245283018867924,81-150,RF00442,100,0.17647058823529413,0.1935483870967742,0.18461538461538463,0.18002987672172358,81,30,0.8,0.7741935483870968,0.7868852459016393,0.7858178783538625,0.6022698612862547,0.605788001632139
6DTD|1|C,6dtd,C,37,11,0,0.2972972972972973,30-80,no_rfam_hit,100,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9075641915336572,42,12,0.9166666666666666,1.0,0.9565217391304348,0.9566959682012458,0.04743083003952575,0.04913177666758861
6DVK|1|H,6dvk,H,94,27,0,0.2872340425531915,81-150,no_rfam_hit,100,0.7714285714285715,1.0,0.870967741935484,0.8775009359880059,82,31,0.8709677419354839,1.0,0.9310344827586207,0.9328267501826658,0.06006674082313668,0.05532581419465987
6E1T|1|A,6e1t,A,30,7,5,0.23333333333333334,30-80,RF01834,100,1.0,0.7142857142857143,0.8333333333333333,0.8431864889509921,1,5,1.0,0.7142857142857143,0.8333333333333333,0.8431864889509921,0.0,0.0
6E8S|1|A,6e8s,A,38,8,0,0.21052631578947367,30-80,no_rfam_hit,100,0.8,1.0,0.888888888888889,0.8931393182066383,3,8,1.0,1.0,1.0,1.0,0.11111111111111105,0.10686068179336172
6E8T|1|D,6e8t,D,35,6,0,0.17142857142857143,30-80,no_rfam_hit,100,0.8571428571428571,1.0,0.923076923076923,0.9250338405226343,1,7,0.8571428571428571,1.0,0.923076923076923,0.9250338405226343,0.0,0.0
6E8U|1|B,6e8u,B,36,7,0,0.19444444444444445,30-80,no_rfam_hit,100,0.0,0.0,0.0,-0.012760874905367245,37,6,1.0,0.8571428571428571,0.923076923076923,0.9250779592927456,0.923076923076923,0.9378388341981129
6FZ0|1|A,6fz0,A,47,9,3,0.19148936170212766,30-80,RF01826,85,0.0,0.0,0.0,-0.010109039926925426,6,13,0.3076923076923077,0.4444444444444444,0.3636363636363637,0.3634934271160279,0.3636363636363637,0.3736024670429533
6GSK|1|1K,6gsk,1K,73,6,0,0.0821917808219178,30-80,RF00005,100,0.2727272727272727,1.0,0.42857142857142855,0.5206371414687614,65,18,0.3333333333333333,1.0,0.5,0.5760275864230516,0.07142857142857145,0.05539044495429024
6GSK|1|3L,6gsk,3L,72,9,0,0.125,30-80,RF00005,100,0.391304347826087,1.0,0.5625,0.6238216730742879,63,19,0.47368421052631576,1.0,0.6428571428571429,0.686894779000856,0.0803571428571429,0.06307310592656812
6GSL|1|3L,6gsl,3L,74,11,0,0.14864864864864866,30-80,RF00005,100,0.4074074074074074,1.0,0.5789473684210525,0.6363836628343442,79,20,0.55,1.0,0.7096774193548387,0.7403781812702986,0.1307300509337862,0.10399451843595442
6GYV|1|A,6gyv,A,190,57,28,0.3,151-300,RF01807,100,0.4262295081967213,0.45614035087719296,0.4406779661016949,0.4390901203903391,45,59,0.4915254237288136,0.5087719298245614,0.5,0.49845467295137,0.05932203389830509,0.0593645525610309
6GZ4|1|Bw,6gz4,Bw,76,21,5,0.27631578947368424,30-80,RF00005,100,0.7407407407407407,0.9523809523809523,0.8333333333333334,0.8386286515647001,19,21,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9520274705852648,0.11904761904761896,0.1133988190205647
6H0R|1|A,6h0r,A,30,13,0,0.43333333333333335,30-80,RF04217,100,1.0,0.9230769230769231,0.9600000000000001,0.9596325901764439,2,13,1.0,1.0,1.0,1.0,0.039999999999999925,0.04036740982355613
6HA8|1|x,6ha8,x,75,16,0,0.21333333333333335,30-80,RF00005,100,0.5333333333333333,1.0,0.6956521739130436,0.728441513631786,17,20,0.8,1.0,0.888888888888889,0.8937785852648695,0.19323671497584538,0.16533707163308353
6HD7|1|B,6hd7,B,77,19,0,0.24675324675324675,30-80,RF00005,100,0.76,1.0,0.8636363636363636,0.870879654458077,11,21,0.9047619047619048,1.0,0.9500000000000001,0.9508624682629966,0.08636363636363642,0.07998281380491956
6IP8|1|zz,6ip8,zz,163,56,13,0.34355828220858897,151-300,RF00061,100,0.2777777777777778,0.26785714285714285,0.2727272727272727,0.2697309558792424,97,48,0.7291666666666666,0.625,0.6730769230769231,0.6738041347486504,0.4003496503496504,0.404073178869408
6IV9|1|B,6iv9,B,50,9,0,0.18,30-80,RF01083,100,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8880665204678363,3,8,1.0,0.8888888888888888,0.9411764705882353,0.9424216123314401,0.05228758169934644,0.054355091863603766
6J6G|1|D,6j6g,D,179,37,0,0.20670391061452514,151-300,RF00020,100,0.6545454545454545,0.972972972972973,0.782608695652174,0.7975032099466133,1,55,0.6545454545454545,0.972972972972973,0.782608695652174,0.7975032099466133,0.0,0.0
6JQ6|1|U,6jq6,U,81,19,0,0.2345679012345679,81-150,RF02678,100,0.782608695652174,0.9473684210526315,0.8571428571428571,0.8601801584918357,3,20,0.9,0.9473684210526315,0.9230769230769231,0.9229185908438796,0.06593406593406603,0.0627384323520439
6LAX|1|A,6lax,A,55,15,0,0.2727272727272727,30-80,RF02885,100,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9326530612244898,8,16,0.9375,1.0,0.967741935483871,0.9679164452048323,0.03440860215053765,0.035263383980342566
6LT7|1|C,6lt7,C,49,14,0,0.2857142857142857,30-80,RF00009,100,1.0,0.8571428571428571,0.923076923076923,0.9250243797288715,2,13,1.0,0.9285714285714286,0.962962962962963,0.9632097387692077,0.03988603988604,0.03818535904033615
6LXD|1|D,6lxd,D,72,20,0,0.2777777777777778,30-80,RF00254,100,0.75,0.75,0.75,0.7480283911671924,88,21,0.8095238095238095,0.85,0.8292682926829269,0.8281390801748263,0.0792682926829269,0.08011068900763385
